seed_repo,dependency_repo,package_name,package_manager,package_requirements,package_url,methodology
https://github.com/ethereum/execution-apis,https://github.com/open-rpc/schema-utils-js,@open-rpc/schema-utils-js,NPM,= 1.15.0,pkg:npm/%40open-rpc/schema-utils-js@1.15.0,github_api
https://github.com/ethereum/execution-apis,https://github.com/tschaub/gh-pages,gh-pages,NPM,~ 4.0.0,pkg:npm/gh-pages,github_api
https://github.com/ethereum/fe,https://github.com/alexcrichton/cfg-if,cfg-if,RUST,= 1.0.0,pkg:cargo/cfg-if@1.0.0,github_api
https://github.com/ethereum/fe,https://github.com/alexcrichton/scoped-tls,scoped-tls,RUST,= 1.0.1,pkg:cargo/scoped-tls@1.0.1,github_api
https://github.com/ethereum/fe,https://github.com/amanieu/minicov,minicov,RUST,= 0.3.7,pkg:cargo/minicov@0.3.7,github_api
https://github.com/ethereum/fe,https://github.com/amanieu/parking_lot,lock_api,RUST,= 0.4.12,pkg:cargo/lock_api@0.4.12,github_api
https://github.com/ethereum/fe,https://github.com/amanieu/parking_lot,parking_lot,RUST,= 0.12.3,pkg:cargo/parking_lot@0.12.3,github_api
https://github.com/ethereum/fe,https://github.com/amanieu/parking_lot,parking_lot_core,RUST,= 0.9.10,pkg:cargo/parking_lot_core@0.9.10,github_api
https://github.com/ethereum/fe,https://github.com/amanieu/thread_local-rs,thread_local,RUST,= 1.1.8,pkg:cargo/thread_local@1.1.8,github_api
https://github.com/ethereum/fe,https://github.com/async-rs/async-std,async-std,RUST,">= 1.13.0,< 2.0.0",pkg:cargo/async-std,github_api
https://github.com/ethereum/fe,https://github.com/async-rs/futures-timer,futures-timer,RUST,= 3.0.3,pkg:cargo/futures-timer@3.0.3,github_api
https://github.com/ethereum/fe,https://github.com/bheisler/criterion.rs,criterion,RUST,">= 0.5.0,< 0.6.0",pkg:cargo/criterion,github_api
https://github.com/ethereum/fe,https://github.com/bheisler/criterion.rs,criterion-plot,RUST,= 0.5.0,pkg:cargo/criterion-plot@0.5.0,github_api
https://github.com/ethereum/fe,https://github.com/bheisler/tinytemplate,tinytemplate,RUST,= 1.2.1,pkg:cargo/tinytemplate@1.2.1,github_api
https://github.com/ethereum/fe,https://github.com/bitflags/bitflags,bitflags,RUST,">= 2.8.0,< 3.0.0",pkg:cargo/bitflags,github_api
https://github.com/ethereum/fe,https://github.com/bluss/scopeguard,scopeguard,RUST,= 1.2.0,pkg:cargo/scopeguard@1.2.0,github_api
https://github.com/ethereum/fe,https://github.com/bodil/bitmaps,bitmaps,RUST,= 3.2.1,pkg:cargo/bitmaps@3.2.1,github_api
https://github.com/ethereum/fe,https://github.com/brendanzab/codespan,codespan-reporting,RUST,">= 0.11.0,< 0.12.0",pkg:cargo/codespan-reporting,github_api
https://github.com/ethereum/fe,https://github.com/burntsushi/aho-corasick,aho-corasick,RUST,= 1.1.3,pkg:cargo/aho-corasick@1.1.3,github_api
https://github.com/ethereum/fe,https://github.com/burntsushi/memchr,memchr,RUST,= 2.7.4,pkg:cargo/memchr@2.7.4,github_api
https://github.com/ethereum/fe,https://github.com/burntsushi/same-file,same-file,RUST,= 1.0.6,pkg:cargo/same-file@1.0.6,github_api
https://github.com/ethereum/fe,https://github.com/burntsushi/termcolor,termcolor,RUST,= 1.4.1,pkg:cargo/termcolor@1.4.1,github_api
https://github.com/ethereum/fe,https://github.com/burntsushi/walkdir,walkdir,RUST,">= 2.4.0,< 3.0.0",pkg:cargo/walkdir,github_api
https://github.com/ethereum/fe,https://github.com/bytecodealliance/rustix,rustix,RUST,= 1.0.7,pkg:cargo/rustix@1.0.7,github_api
https://github.com/ethereum/fe,https://github.com/bytecodealliance/wasmtime,cranelift-bitset,RUST,= 0.115.1,pkg:cargo/cranelift-bitset@0.115.1,github_api
https://github.com/ethereum/fe,https://github.com/bytecodealliance/wasmtime,cranelift-entity,RUST,">= 0.115.0,< 0.116.0",pkg:cargo/cranelift-entity,github_api
https://github.com/ethereum/fe,https://github.com/camino-rs/camino,camino,RUST,= 1.1.9,pkg:cargo/camino@1.1.9,github_api
https://github.com/ethereum/fe,https://github.com/clap-rs/clap,clap,RUST,= 4.5.31,pkg:cargo/clap@4.5.31,github_api
https://github.com/ethereum/fe,https://github.com/clap-rs/clap,clap_builder,RUST,= 4.5.31,pkg:cargo/clap_builder@4.5.31,github_api
https://github.com/ethereum/fe,https://github.com/clap-rs/clap,clap_derive,RUST,= 4.5.28,pkg:cargo/clap_derive@4.5.28,github_api
https://github.com/ethereum/fe,https://github.com/clap-rs/clap,clap_lex,RUST,= 0.7.4,pkg:cargo/clap_lex@0.7.4,github_api
https://github.com/ethereum/fe,https://github.com/comex/rust-shlex,shlex,RUST,= 1.3.0,pkg:cargo/shlex@1.3.0,github_api
https://github.com/ethereum/fe,https://github.com/contain-rs/linked-hash-map,linked-hash-map,RUST,= 0.5.6,pkg:cargo/linked-hash-map@0.5.6,github_api
https://github.com/ethereum/fe,https://github.com/crossbeam-rs/crossbeam,crossbeam-deque,RUST,= 0.8.6,pkg:cargo/crossbeam-deque@0.8.6,github_api
https://github.com/ethereum/fe,https://github.com/crossbeam-rs/crossbeam,crossbeam-epoch,RUST,= 0.9.18,pkg:cargo/crossbeam-epoch@0.9.18,github_api
https://github.com/ethereum/fe,https://github.com/crossbeam-rs/crossbeam,crossbeam-queue,RUST,= 0.3.12,pkg:cargo/crossbeam-queue@0.3.12,github_api
https://github.com/ethereum/fe,https://github.com/crossbeam-rs/crossbeam,crossbeam-utils,RUST,= 0.8.21,pkg:cargo/crossbeam-utils@0.8.21,github_api
https://github.com/ethereum/fe,https://github.com/cuviper/autocfg,autocfg,RUST,= 1.4.0,pkg:cargo/autocfg@1.4.0,github_api
https://github.com/ethereum/fe,https://github.com/danaugrs/overload,overload,RUST,= 0.1.1,pkg:cargo/overload@0.1.1,github_api
https://github.com/ethereum/fe,https://github.com/djc/rustc-version-rs,rustc_version,RUST,= 0.4.1,pkg:cargo/rustc_version@0.4.1,github_api
https://github.com/ethereum/fe,https://github.com/dtolnay/anyhow,anyhow,RUST,">= 1.0.95,< 2.0.0",pkg:cargo/anyhow,github_api
https://github.com/ethereum/fe,https://github.com/dtolnay/itoa,itoa,RUST,= 1.0.15,pkg:cargo/itoa@1.0.15,github_api
https://github.com/ethereum/fe,https://github.com/dtolnay/paste,paste,RUST,= 1.0.15,pkg:cargo/paste@1.0.15,github_api
https://github.com/ethereum/fe,https://github.com/dtolnay/proc-macro2,proc-macro2,RUST,= 1.0.94,pkg:cargo/proc-macro2@1.0.94,github_api
https://github.com/ethereum/fe,https://github.com/dtolnay/quote,quote,RUST,= 1.0.39,pkg:cargo/quote@1.0.39,github_api
https://github.com/ethereum/fe,https://github.com/dtolnay/rustversion,rustversion,RUST,= 1.0.20,pkg:cargo/rustversion@1.0.20,github_api
https://github.com/ethereum/fe,https://github.com/dtolnay/ryu,ryu,RUST,= 1.0.20,pkg:cargo/ryu@1.0.20,github_api
https://github.com/ethereum/fe,https://github.com/dtolnay/semver,semver,RUST,= 1.0.26,pkg:cargo/semver@1.0.26,github_api
https://github.com/ethereum/fe,https://github.com/dtolnay/serde-repr,serde_repr,RUST,= 0.1.20,pkg:cargo/serde_repr@0.1.20,github_api
https://github.com/ethereum/fe,https://github.com/dtolnay/syn,syn,RUST,= 2.0.99,pkg:cargo/syn@2.0.99,github_api
https://github.com/ethereum/fe,https://github.com/dtolnay/thiserror,thiserror,RUST,">= 1.0.0,< 2.0.0",pkg:cargo/thiserror,github_api
https://github.com/ethereum/fe,https://github.com/dtolnay/thiserror,thiserror-impl,RUST,= 2.0.12,pkg:cargo/thiserror-impl@2.0.12,github_api
https://github.com/ethereum/fe,https://github.com/eira-fransham/crunchy,crunchy,RUST,= 0.2.3,pkg:cargo/crunchy@0.2.3,github_api
https://github.com/ethereum/fe,https://github.com/enarx/ciborium,ciborium,RUST,= 0.2.2,pkg:cargo/ciborium@0.2.2,github_api
https://github.com/ethereum/fe,https://github.com/enarx/ciborium,ciborium-io,RUST,= 0.2.2,pkg:cargo/ciborium-io@0.2.2,github_api
https://github.com/ethereum/fe,https://github.com/enarx/ciborium,ciborium-ll,RUST,= 0.2.2,pkg:cargo/ciborium-ll@0.2.2,github_api
https://github.com/ethereum/fe,https://github.com/fe-lang/dir-test,dir-test,RUST,= 0.4.1,pkg:cargo/dir-test@0.4.1,github_api
https://github.com/ethereum/fe,https://github.com/fe-lang/dir-test,dir-test-macros,RUST,= 0.4.1,pkg:cargo/dir-test-macros@0.4.1,github_api
https://github.com/ethereum/fe,https://github.com/fitzgen/bumpalo,bumpalo,RUST,= 3.17.0,pkg:cargo/bumpalo@3.17.0,github_api
https://github.com/ethereum/fe,https://github.com/fizyk20/generic-array,generic-array,RUST,= 0.14.7,pkg:cargo/generic-array@0.14.7,github_api
https://github.com/ethereum/fe,https://github.com/frommi/miniz_oxide,miniz_oxide,RUST,= 0.8.5,pkg:cargo/miniz_oxide@0.8.5,github_api
https://github.com/ethereum/fe,https://github.com/gankra/thin-vec,thin-vec,RUST,= 0.2.14,pkg:cargo/thin-vec@0.2.14,github_api
https://github.com/ethereum/fe,https://github.com/gimli-rs/addr2line,addr2line,RUST,= 0.24.2,pkg:cargo/addr2line@0.24.2,github_api
https://github.com/ethereum/fe,https://github.com/gimli-rs/gimli,gimli,RUST,= 0.31.1,pkg:cargo/gimli@0.31.1,github_api
https://github.com/ethereum/fe,https://github.com/gimli-rs/object,object,RUST,= 0.36.7,pkg:cargo/object@0.36.7,github_api
https://github.com/ethereum/fe,https://github.com/gluon-lang/lsp-types,lsp-types,RUST,= 0.95.1,pkg:cargo/lsp-types@0.95.1,github_api
https://github.com/ethereum/fe,https://github.com/hawkw/matchers,matchers,RUST,= 0.1.0,pkg:cargo/matchers@0.1.0,github_api
https://github.com/ethereum/fe,https://github.com/hawkw/sharded-slab,sharded-slab,RUST,= 0.1.7,pkg:cargo/sharded-slab@0.1.7,github_api
https://github.com/ethereum/fe,https://github.com/hermit-os/hermit-rs,hermit-abi,RUST,= 0.4.0,pkg:cargo/hermit-abi@0.4.0,github_api
https://github.com/ethereum/fe,https://github.com/hsivonen/idna_adapter,idna_adapter,RUST,= 1.2.0,pkg:cargo/idna_adapter@1.2.0,github_api
https://github.com/ethereum/fe,https://github.com/ibraheemdev/boxcar,boxcar,RUST,= 0.2.11,pkg:cargo/boxcar@0.2.11,github_api
https://github.com/ethereum/fe,https://github.com/indexmap-rs/equivalent,equivalent,RUST,= 1.0.2,pkg:cargo/equivalent@1.0.2,github_api
https://github.com/ethereum/fe,https://github.com/indexmap-rs/indexmap,indexmap,RUST,= 2.7.1,pkg:cargo/indexmap@2.7.1,github_api
https://github.com/ethereum/fe,https://github.com/indexmap-rs/ordermap,ordermap,RUST,">= 0.5.5,< 0.6.0",pkg:cargo/ordermap,github_api
https://github.com/ethereum/fe,https://github.com/japaric/cast.rs,cast,RUST,= 0.3.0,pkg:cargo/cast@0.3.0,github_api
https://github.com/ethereum/fe,https://github.com/jeltef/derive_more,derive_more,RUST,= 1.0.0,pkg:cargo/derive_more@1.0.0,github_api
https://github.com/ethereum/fe,https://github.com/jeltef/derive_more,derive_more-impl,RUST,= 1.0.0,pkg:cargo/derive_more-impl@1.0.0,github_api
https://github.com/ethereum/fe,https://github.com/jerry73204/serde-semver,serde-semver,RUST,= 0.2.1,pkg:cargo/serde-semver@0.2.1,github_api
https://github.com/ethereum/fe,https://github.com/jerry73204/serde-semver,serde-semver-derive,RUST,= 0.1.1,pkg:cargo/serde-semver-derive@0.1.1,github_api
https://github.com/ethereum/fe,https://github.com/jneem/imbl,imbl,RUST,">= 5.0.0,< 6.0.0",pkg:cargo/imbl,github_api
https://github.com/ethereum/fe,https://github.com/jneem/imbl-sized-chunks,imbl-sized-chunks,RUST,= 0.1.3,pkg:cargo/imbl-sized-chunks@0.1.3,github_api
https://github.com/ethereum/fe,https://github.com/keruspe/async-global-executor,async-global-executor,RUST,= 2.4.1,pkg:cargo/async-global-executor@2.4.1,github_api
https://github.com/ethereum/fe,https://github.com/kyren/hashlink,hashlink,RUST,= 0.10.0,pkg:cargo/hashlink@0.10.0,github_api
https://github.com/ethereum/fe,https://github.com/lambda-fairy/if_chain,if_chain,RUST,">= 1.0.0,< 2.0.0",pkg:cargo/if_chain,github_api
https://github.com/ethereum/fe,https://github.com/lambda-fairy/rust-errno,errno,RUST,= 0.3.10,pkg:cargo/errno@0.3.10,github_api
https://github.com/ethereum/fe,https://github.com/maciejhirsz/beef,beef,RUST,= 0.5.2,pkg:cargo/beef@0.5.2,github_api
https://github.com/ethereum/fe,https://github.com/maciejhirsz/logos,logos,RUST,">= 0.15.0,< 0.16.0",pkg:cargo/logos,github_api
https://github.com/ethereum/fe,https://github.com/maciejhirsz/logos,logos-codegen,RUST,= 0.15.0,pkg:cargo/logos-codegen@0.15.0,github_api
https://github.com/ethereum/fe,https://github.com/maciejhirsz/logos,logos-derive,RUST,= 0.15.0,pkg:cargo/logos-derive@0.15.0,github_api
https://github.com/ethereum/fe,https://github.com/matklad/countme,countme,RUST,= 3.0.1,pkg:cargo/countme@3.0.1,github_api
https://github.com/ethereum/fe,https://github.com/matklad/once_cell,once_cell,RUST,= 1.20.3,pkg:cargo/once_cell@1.20.3,github_api
https://github.com/ethereum/fe,https://github.com/micahscopes/act-locally,act-locally,RUST,">= 0.1.1,< 0.2.0",pkg:cargo/act-locally,github_api
https://github.com/ethereum/fe,https://github.com/mitsuhiko/insta,insta,RUST,">= 1.42.0,< 2.0.0",pkg:cargo/insta,github_api
https://github.com/ethereum/fe,https://github.com/mitsuhiko/similar,similar,RUST,= 2.7.0,pkg:cargo/similar@2.7.0,github_api
https://github.com/ethereum/fe,https://github.com/mre/futures-batch,futures-batch,RUST,">= 0.6.1,< 0.7.0",pkg:cargo/futures-batch,github_api
https://github.com/ethereum/fe,https://github.com/mystor/synstructure,synstructure,RUST,= 0.13.1,pkg:cargo/synstructure@0.13.1,github_api
https://github.com/ethereum/fe,https://github.com/mzabaluev/unwrap-infallible,unwrap-infallible,RUST,">= 0.1.5,< 0.2.0",pkg:cargo/unwrap-infallible,github_api
https://github.com/ethereum/fe,https://github.com/nikomatsakis/dogged,dogged,RUST,= 0.2.0,pkg:cargo/dogged@0.2.0,github_api
https://github.com/ethereum/fe,https://github.com/nushell/nu-ansi-term,nu-ansi-term,RUST,= 0.50.1,pkg:cargo/nu-ansi-term@0.50.1,github_api
https://github.com/ethereum/fe,https://github.com/orium/archery,archery,RUST,= 1.2.1,pkg:cargo/archery@1.2.1,github_api
https://github.com/ethereum/fe,https://github.com/orlp/foldhash,foldhash,RUST,= 0.1.4,pkg:cargo/foldhash@0.1.4,github_api
https://github.com/ethereum/fe,https://github.com/oxalica/async-lsp,async-lsp,RUST,= 0.2.1,pkg:cargo/async-lsp@0.2.1,github_api
https://github.com/ethereum/fe,https://github.com/oyvindln/adler2,adler2,RUST,= 2.0.0,pkg:cargo/adler2@2.0.0,github_api
https://github.com/ethereum/fe,https://github.com/plotters-rs/plotters,plotters,RUST,= 0.3.7,pkg:cargo/plotters@0.3.7,github_api
https://github.com/ethereum/fe,https://github.com/plotters-rs/plotters,plotters-backend,RUST,= 0.3.7,pkg:cargo/plotters-backend@0.3.7,github_api
https://github.com/ethereum/fe,https://github.com/plotters-rs/plotters,plotters-svg,RUST,= 0.3.7,pkg:cargo/plotters-svg@0.3.7,github_api
https://github.com/ethereum/fe,https://github.com/polyfill-rs/is_terminal_polyfill,is_terminal_polyfill,RUST,= 1.70.1,pkg:cargo/is_terminal_polyfill@1.70.1,github_api
https://github.com/ethereum/fe,https://github.com/pyros2097/rust-embed,rust-embed,RUST,">= 8.5.0,< 9.0.0",pkg:cargo/rust-embed,github_api
https://github.com/ethereum/fe,https://github.com/pyros2097/rust-embed,rust-embed-impl,RUST,= 8.6.0,pkg:cargo/rust-embed-impl@8.6.0,github_api
https://github.com/ethereum/fe,https://github.com/pyros2097/rust-embed,rust-embed-utils,RUST,= 8.6.0,pkg:cargo/rust-embed-utils@8.6.0,github_api
https://github.com/ethereum/fe,https://github.com/qwandor/anes-rs,anes,RUST,= 0.1.6,pkg:cargo/anes@0.1.6,github_api
https://github.com/ethereum/fe,https://github.com/r-efi/r-efi,r-efi,RUST,= 5.2.0,pkg:cargo/r-efi@5.2.0,github_api
https://github.com/ethereum/fe,https://github.com/rapidfuzz/strsim-rs,strsim,RUST,= 0.11.1,pkg:cargo/strsim@0.11.1,github_api
https://github.com/ethereum/fe,https://github.com/rayon-rs/either,either,RUST,">= 1.13.0,< 2.0.0",pkg:cargo/either,github_api
https://github.com/ethereum/fe,https://github.com/rayon-rs/rayon,rayon,RUST,= 1.10.0,pkg:cargo/rayon@1.10.0,github_api
https://github.com/ethereum/fe,https://github.com/rayon-rs/rayon,rayon-core,RUST,= 1.12.1,pkg:cargo/rayon-core@1.12.1,github_api
https://github.com/ethereum/fe,https://github.com/rust-analyzer/rowan,rowan,RUST,">= 0.16.1,< 0.17.0",pkg:cargo/rowan,github_api
https://github.com/ethereum/fe,https://github.com/rust-analyzer/smol_str,smol_str,RUST,= 0.1.24,pkg:cargo/smol_str@0.1.24,github_api
https://github.com/ethereum/fe,https://github.com/rust-analyzer/text-size,text-size,RUST,= 1.1.1,pkg:cargo/text-size@1.1.1,github_api
https://github.com/ethereum/fe,https://github.com/rust-cli/anstyle,anstream,RUST,= 0.6.18,pkg:cargo/anstream@0.6.18,github_api
https://github.com/ethereum/fe,https://github.com/rust-cli/anstyle,anstyle,RUST,= 1.0.10,pkg:cargo/anstyle@1.0.10,github_api
https://github.com/ethereum/fe,https://github.com/rust-cli/anstyle,anstyle-parse,RUST,= 0.2.6,pkg:cargo/anstyle-parse@0.2.6,github_api
https://github.com/ethereum/fe,https://github.com/rust-cli/anstyle,anstyle-query,RUST,= 1.1.2,pkg:cargo/anstyle-query@1.1.2,github_api
https://github.com/ethereum/fe,https://github.com/rust-cli/anstyle,anstyle-wincon,RUST,= 3.0.7,pkg:cargo/anstyle-wincon@3.0.7,github_api
https://github.com/ethereum/fe,https://github.com/rust-cli/anstyle,colorchoice,RUST,= 1.0.3,pkg:cargo/colorchoice@1.0.3,github_api
https://github.com/ethereum/fe,https://github.com/rust-itertools/itertools,itertools,RUST,">= 0.14.0,< 0.15.0",pkg:cargo/itertools,github_api
https://github.com/ethereum/fe,https://github.com/rust-lang-nursery/lazy-static.rs,lazy_static,RUST,">= 1.5.0,< 2.0.0",pkg:cargo/lazy_static,github_api
https://github.com/ethereum/fe,https://github.com/rust-lang-nursery/pin-utils,pin-utils,RUST,= 0.1.0,pkg:cargo/pin-utils@0.1.0,github_api
https://github.com/ethereum/fe,https://github.com/rust-lang/backtrace-rs,backtrace,RUST,= 0.3.74,pkg:cargo/backtrace@0.3.74,github_api
https://github.com/ethereum/fe,https://github.com/rust-lang/cc-rs,cc,RUST,= 1.2.16,pkg:cargo/cc@1.2.16,github_api
https://github.com/ethereum/fe,https://github.com/rust-lang/ena,ena,RUST,">= 0.14.0,< 0.15.0",pkg:cargo/ena,github_api
https://github.com/ethereum/fe,https://github.com/rust-lang/futures-rs,futures,RUST,">= 0.3.31,< 0.4.0",pkg:cargo/futures,github_api
https://github.com/ethereum/fe,https://github.com/rust-lang/futures-rs,futures-channel,RUST,= 0.3.31,pkg:cargo/futures-channel@0.3.31,github_api
https://github.com/ethereum/fe,https://github.com/rust-lang/futures-rs,futures-core,RUST,= 0.3.31,pkg:cargo/futures-core@0.3.31,github_api
https://github.com/ethereum/fe,https://github.com/rust-lang/futures-rs,futures-executor,RUST,= 0.3.31,pkg:cargo/futures-executor@0.3.31,github_api
https://github.com/ethereum/fe,https://github.com/rust-lang/futures-rs,futures-io,RUST,= 0.3.31,pkg:cargo/futures-io@0.3.31,github_api
https://github.com/ethereum/fe,https://github.com/rust-lang/futures-rs,futures-macro,RUST,= 0.3.31,pkg:cargo/futures-macro@0.3.31,github_api
https://github.com/ethereum/fe,https://github.com/rust-lang/futures-rs,futures-sink,RUST,= 0.3.31,pkg:cargo/futures-sink@0.3.31,github_api
https://github.com/ethereum/fe,https://github.com/rust-lang/futures-rs,futures-task,RUST,= 0.3.31,pkg:cargo/futures-task@0.3.31,github_api
https://github.com/ethereum/fe,https://github.com/rust-lang/futures-rs,futures-util,RUST,= 0.3.31,pkg:cargo/futures-util@0.3.31,github_api
https://github.com/ethereum/fe,https://github.com/rust-lang/glob,glob,RUST,= 0.3.2,pkg:cargo/glob@0.3.2,github_api
https://github.com/ethereum/fe,https://github.com/rust-lang/hashbrown,hashbrown,RUST,= 0.15.2,pkg:cargo/hashbrown@0.15.2,github_api
https://github.com/ethereum/fe,https://github.com/rust-lang/libc,libc,RUST,= 0.2.170,pkg:cargo/libc@0.2.170,github_api
https://github.com/ethereum/fe,https://github.com/rust-lang/log,log,RUST,= 0.4.26,pkg:cargo/log@0.4.26,github_api
https://github.com/ethereum/fe,https://github.com/rust-lang/regex,regex,RUST,= 1.11.1,pkg:cargo/regex@1.11.1,github_api
https://github.com/ethereum/fe,https://github.com/rust-lang/regex,regex-automata,RUST,= 0.4.9,pkg:cargo/regex-automata@0.4.9,github_api
https://github.com/ethereum/fe,https://github.com/rust-lang/regex,regex-syntax,RUST,= 0.8.5,pkg:cargo/regex-syntax@0.8.5,github_api
https://github.com/ethereum/fe,https://github.com/rust-lang/rustc-demangle,rustc-demangle,RUST,= 0.1.24,pkg:cargo/rustc-demangle@0.1.24,github_api
https://github.com/ethereum/fe,https://github.com/rust-lang/rustc-hash,rustc-hash,RUST,= 2.1.1,pkg:cargo/rustc-hash@2.1.1,github_api
https://github.com/ethereum/fe,https://github.com/rust-lang/socket2,socket2,RUST,= 0.5.8,pkg:cargo/socket2@0.5.8,github_api
https://github.com/ethereum/fe,https://github.com/rust-num/num-bigint,num-bigint,RUST,= 0.4.6,pkg:cargo/num-bigint@0.4.6,github_api
https://github.com/ethereum/fe,https://github.com/rust-num/num-integer,num-integer,RUST,= 0.1.46,pkg:cargo/num-integer@0.1.46,github_api
https://github.com/ethereum/fe,https://github.com/rust-num/num-traits,num-traits,RUST,">= 0.2.19,< 0.3.0",pkg:cargo/num-traits,github_api
https://github.com/ethereum/fe,https://github.com/rust-random/getrandom,getrandom,RUST,= 0.3.3,pkg:cargo/getrandom@0.3.3,github_api
https://github.com/ethereum/fe,https://github.com/rust-random/rand,rand_core,RUST,= 0.9.3,pkg:cargo/rand_core@0.9.3,github_api
https://github.com/ethereum/fe,https://github.com/rust-random/rngs,rand_xoshiro,RUST,= 0.7.0,pkg:cargo/rand_xoshiro@0.7.0,github_api
https://github.com/ethereum/fe,https://github.com/rustcrypto/hashes,sha2,RUST,= 0.10.8,pkg:cargo/sha2@0.10.8,github_api
https://github.com/ethereum/fe,https://github.com/rustcrypto/traits,crypto-common,RUST,= 0.1.6,pkg:cargo/crypto-common@0.1.6,github_api
https://github.com/ethereum/fe,https://github.com/rustcrypto/traits,digest,RUST,= 0.10.7,pkg:cargo/digest@0.10.7,github_api
https://github.com/ethereum/fe,https://github.com/rustcrypto/utils,block-buffer,RUST,= 0.10.4,pkg:cargo/block-buffer@0.10.4,github_api
https://github.com/ethereum/fe,https://github.com/rustcrypto/utils,cpufeatures,RUST,= 0.2.17,pkg:cargo/cpufeatures@0.2.17,github_api
https://github.com/ethereum/fe,https://github.com/rustwasm/gloo,gloo-timers,RUST,= 0.3.0,pkg:cargo/gloo-timers@0.3.0,github_api
https://github.com/ethereum/fe,https://github.com/rustwasm/wasm-bindgen,js-sys,RUST,= 0.3.77,pkg:cargo/js-sys@0.3.77,github_api
https://github.com/ethereum/fe,https://github.com/rustwasm/wasm-bindgen,wasm-bindgen,RUST,">= 0.2.0,< 0.3.0",pkg:cargo/wasm-bindgen,github_api
https://github.com/ethereum/fe,https://github.com/salsa-rs/salsa,salsa,RUST,= 0.20.0,pkg:cargo/salsa@0.20.0,github_api
https://github.com/ethereum/fe,https://github.com/salsa-rs/salsa,salsa-macro-rules,RUST,= 0.20.0,pkg:cargo/salsa-macro-rules@0.20.0,github_api
https://github.com/ethereum/fe,https://github.com/salsa-rs/salsa,salsa-macros,RUST,= 0.20.0,pkg:cargo/salsa-macros@0.20.0,github_api
https://github.com/ethereum/fe,https://github.com/sanpii/dot2.rs,dot2,RUST,">= 1.0.0,< 2.0.0",pkg:cargo/dot2,github_api
https://github.com/ethereum/fe,https://github.com/serde-rs/json,serde_json,RUST,">= 1.0.135,< 2.0.0",pkg:cargo/serde_json,github_api
https://github.com/ethereum/fe,https://github.com/serde-rs/serde,serde,RUST,">= 1.0.217,< 2.0.0",pkg:cargo/serde,github_api
https://github.com/ethereum/fe,https://github.com/serde-rs/serde,serde_derive,RUST,= 1.0.218,pkg:cargo/serde_derive@1.0.218,github_api
https://github.com/ethereum/fe,https://github.com/servo/rust-fnv,fnv,RUST,= 1.0.7,pkg:cargo/fnv@1.0.7,github_api
https://github.com/ethereum/fe,https://github.com/servo/rust-smallvec,smallvec,RUST,= 1.14.0,pkg:cargo/smallvec@1.14.0,github_api
https://github.com/ethereum/fe,https://github.com/servo/rust-url,form_urlencoded,RUST,= 1.2.1,pkg:cargo/form_urlencoded@1.2.1,github_api
https://github.com/ethereum/fe,https://github.com/servo/rust-url,idna,RUST,= 1.0.3,pkg:cargo/idna@1.0.3,github_api
https://github.com/ethereum/fe,https://github.com/servo/rust-url,percent-encoding,RUST,= 2.3.1,pkg:cargo/percent-encoding@2.3.1,github_api
https://github.com/ethereum/fe,https://github.com/servo/rust-url,url,RUST,">= 2.5.4,< 3.0.0",pkg:cargo/url,github_api
https://github.com/ethereum/fe,https://github.com/sile/patricia_tree,patricia_tree,RUST,">= 0.9.0,< 0.10.0",pkg:cargo/patricia_tree,github_api
https://github.com/ethereum/fe,https://github.com/smol-rs/async-channel,async-channel,RUST,= 2.3.1,pkg:cargo/async-channel@2.3.1,github_api
https://github.com/ethereum/fe,https://github.com/smol-rs/async-compat,async-compat,RUST,">= 0.2.4,< 0.3.0",pkg:cargo/async-compat,github_api
https://github.com/ethereum/fe,https://github.com/smol-rs/async-executor,async-executor,RUST,= 1.13.1,pkg:cargo/async-executor@1.13.1,github_api
https://github.com/ethereum/fe,https://github.com/smol-rs/async-fs,async-fs,RUST,= 2.1.2,pkg:cargo/async-fs@2.1.2,github_api
https://github.com/ethereum/fe,https://github.com/smol-rs/async-io,async-io,RUST,= 2.4.0,pkg:cargo/async-io@2.4.0,github_api
https://github.com/ethereum/fe,https://github.com/smol-rs/async-lock,async-lock,RUST,= 3.4.0,pkg:cargo/async-lock@3.4.0,github_api
https://github.com/ethereum/fe,https://github.com/smol-rs/async-net,async-net,RUST,= 2.0.0,pkg:cargo/async-net@2.0.0,github_api
https://github.com/ethereum/fe,https://github.com/smol-rs/async-process,async-process,RUST,= 2.3.0,pkg:cargo/async-process@2.3.0,github_api
https://github.com/ethereum/fe,https://github.com/smol-rs/async-signal,async-signal,RUST,= 0.2.10,pkg:cargo/async-signal@0.2.10,github_api
https://github.com/ethereum/fe,https://github.com/smol-rs/async-task,async-task,RUST,= 4.7.1,pkg:cargo/async-task@4.7.1,github_api
https://github.com/ethereum/fe,https://github.com/smol-rs/atomic-waker,atomic-waker,RUST,= 1.1.2,pkg:cargo/atomic-waker@1.1.2,github_api
https://github.com/ethereum/fe,https://github.com/smol-rs/blocking,blocking,RUST,= 1.6.1,pkg:cargo/blocking@1.6.1,github_api
https://github.com/ethereum/fe,https://github.com/smol-rs/concurrent-queue,concurrent-queue,RUST,= 2.5.0,pkg:cargo/concurrent-queue@2.5.0,github_api
https://github.com/ethereum/fe,https://github.com/smol-rs/event-listener,event-listener,RUST,= 5.4.0,pkg:cargo/event-listener@5.4.0,github_api
